訂單日期,訂單編號,SKU,品名,數量
2025-09-24,ORD-20250924-0704,SKU001,即食麵_01,25
2025-09-24,ORD-20250924-0704,SKU096,米麵_10,5
2025-09-24,ORD-20250924-0704,SKU098,個人保養_10,3
2025-09-24,ORD-20250924-0704,SKU004,罐頭_01,15
2025-09-24,ORD-20250924-0704,SKU002,飲料_01,7
2025-09-24,ORD-20250924-0705,SKU075,調味料_08,3
2025-09-24,ORD-20250924-0705,SKU006,米麵_01,10
2025-09-24,ORD-20250924-0705,SKU002,飲料_01,13
2025-09-24,ORD-20250924-0705,SKU078,個人保養_08,1
2025-09-24,ORD-20250924-0705,SKU008,個人保養_01,22
2025-09-24,ORD-20250924-0705,SKU097,冷凍食品_10,5
2025-09-24,ORD-20250924-0705,SKU034,罐頭_04,3
2025-09-24,ORD-20250924-0705,SKU001,即食麵_01,17
2025-09-24,ORD-20250924-0705,SKU011,即食麵_02,25
2025-09-24,ORD-20250924-0706,SKU072,飲料_08,5
2025-09-24,ORD-20250924-0706,SKU035,調味料_04,12
2025-09-24,ORD-20250924-0706,SKU026,米麵_03,8
2025-09-24,ORD-20250924-0706,SKU062,飲料_07,2
2025-09-24,ORD-20250924-0706,SKU005,調味料_01,19
2025-09-24,ORD-20250924-0706,SKU007,冷凍食品_01,12
2025-09-24,ORD-20250924-0707,SKU048,個人保養_05,4
2025-09-24,ORD-20250924-0707,SKU012,飲料_02,25
2025-09-24,ORD-20250924-0707,SKU079,清潔用品_08,3
2025-09-24,ORD-20250924-0707,SKU002,飲料_01,5
2025-09-24,ORD-20250924-0707,SKU004,罐頭_01,14
2025-09-24,ORD-20250924-0707,SKU004,罐頭_01,10
2025-09-24,ORD-20250924-0707,SKU071,即食麵_08,2
2025-09-24,ORD-20250924-0707,SKU004,罐頭_01,17
2025-09-24,ORD-20250924-0707,SKU020,紙品_02,24
2025-09-24,ORD-20250924-0708,SKU001,即食麵_01,8
2025-09-24,ORD-20250924-0708,SKU001,即食麵_01,21
2025-09-24,ORD-20250924-0708,SKU006,米麵_01,9
2025-09-24,ORD-20250924-0708,SKU080,紙品_08,1
2025-09-24,ORD-20250924-0708,SKU094,罐頭_10,5
2025-09-24,ORD-20250924-0709,SKU012,飲料_02,25
2025-09-24,ORD-20250924-0709,SKU001,即食麵_01,6
2025-09-24,ORD-20250924-0709,SKU064,罐頭_07,2
2025-09-24,ORD-20250924-0709,SKU053,零食_06,2
2025-09-24,ORD-20250924-0710,SKU007,冷凍食品_01,5
2025-09-24,ORD-20250924-0710,SKU086,米麵_09,1
2025-09-24,ORD-20250924-0710,SKU031,即食麵_04,10
2025-09-24,ORD-20250924-0710,SKU058,個人保養_06,3
2025-09-24,ORD-20250924-0711,SKU002,飲料_01,13
2025-09-24,ORD-20250924-0711,SKU003,零食_01,25
2025-09-24,ORD-20250924-0711,SKU053,零食_06,5
2025-09-24,ORD-20250924-0711,SKU077,冷凍食品_08,1
2025-09-24,ORD-20250924-0711,SKU062,飲料_07,1
2025-09-24,ORD-20250924-0711,SKU008,個人保養_01,6
2025-09-24,ORD-20250924-0711,SKU019,清潔用品_02,8
2025-09-24,ORD-20250924-0711,SKU006,米麵_01,22
2025-09-24,ORD-20250924-0711,SKU025,調味料_03,6
2025-09-24,ORD-20250924-0712,SKU022,飲料_03,2
2025-09-24,ORD-20250924-0712,SKU066,米麵_07,2
2025-09-24,ORD-20250924-0712,SKU003,零食_01,18
2025-09-24,ORD-20250924-0712,SKU081,即食麵_09,4
2025-09-24,ORD-20250924-0713,SKU011,即食麵_02,8
2025-09-24,ORD-20250924-0713,SKU007,冷凍食品_01,20
2025-09-24,ORD-20250924-0713,SKU083,零食_09,2
2025-09-24,ORD-20250924-0713,SKU042,飲料_05,3
2025-09-24,ORD-20250924-0713,SKU042,飲料_05,5
2025-09-24,ORD-20250924-0714,SKU090,紙品_09,3
2025-09-24,ORD-20250924-0714,SKU007,冷凍食品_01,7
2025-09-24,ORD-20250924-0714,SKU001,即食麵_01,6
2025-09-24,ORD-20250924-0714,SKU010,紙品_01,24
2025-09-24,ORD-20250924-0715,SKU004,罐頭_01,14
2025-09-24,ORD-20250924-0715,SKU024,罐頭_03,11
2025-09-24,ORD-20250924-0715,SKU031,即食麵_04,6
2025-09-24,ORD-20250924-0715,SKU041,即食麵_05,7
2025-09-24,ORD-20250924-0715,SKU003,零食_01,8
2025-09-24,ORD-20250924-0716,SKU082,飲料_09,1
2025-09-24,ORD-20250924-0716,SKU039,清潔用品_04,4
2025-09-24,ORD-20250924-0716,SKU085,調味料_09,2
2025-09-24,ORD-20250924-0716,SKU061,即食麵_07,3
2025-09-24,ORD-20250924-0716,SKU045,調味料_05,4
2025-09-24,ORD-20250924-0716,SKU001,即食麵_01,17
2025-09-24,ORD-20250924-0717,SKU047,冷凍食品_05,3
2025-09-24,ORD-20250924-0717,SKU057,冷凍食品_06,3
2025-09-24,ORD-20250924-0717,SKU019,清潔用品_02,9
2025-09-24,ORD-20250924-0717,SKU001,即食麵_01,10
2025-09-24,ORD-20250924-0717,SKU029,清潔用品_03,8
2025-09-24,ORD-20250924-0717,SKU091,即食麵_10,3
2025-09-24,ORD-20250924-0717,SKU007,冷凍食品_01,15
2025-09-24,ORD-20250924-0718,SKU015,調味料_02,12
2025-09-24,ORD-20250924-0718,SKU043,零食_05,8
2025-09-24,ORD-20250924-0718,SKU015,調味料_02,18
2025-09-24,ORD-20250924-0718,SKU058,個人保養_06,5
2025-09-24,ORD-20250924-0718,SKU010,紙品_01,20
2025-09-24,ORD-20250924-0718,SKU060,紙品_06,5
2025-09-24,ORD-20250924-0718,SKU038,個人保養_04,10
2025-09-24,ORD-20250924-0719,SKU024,罐頭_03,5
2025-09-24,ORD-20250924-0719,SKU063,零食_07,1
2025-09-24,ORD-20250924-0719,SKU013,零食_02,12
2025-09-24,ORD-20250924-0719,SKU029,清潔用品_03,7
2025-09-24,ORD-20250924-0719,SKU015,調味料_02,5
2025-09-24,ORD-20250924-0719,SKU029,清潔用品_03,5
2025-09-24,ORD-20250924-0719,SKU043,零食_05,2
2025-09-24,ORD-20250924-0720,SKU027,冷凍食品_03,4
2025-09-24,ORD-20250924-0720,SKU091,即食麵_10,3
2025-09-24,ORD-20250924-0720,SKU083,零食_09,4
2025-09-24,ORD-20250924-0720,SKU001,即食麵_01,9
2025-09-24,ORD-20250924-0720,SKU011,即食麵_02,22
2025-09-24,ORD-20250924-0720,SKU068,個人保養_07,4
2025-09-24,ORD-20250924-0721,SKU005,調味料_01,9
2025-09-24,ORD-20250924-0721,SKU005,調味料_01,17
2025-09-24,ORD-20250924-0721,SKU051,即食麵_06,1
2025-09-24,ORD-20250924-0721,SKU002,飲料_01,18
2025-09-24,ORD-20250924-0721,SKU043,零食_05,7
2025-09-24,ORD-20250924-0722,SKU044,罐頭_05,4
2025-09-24,ORD-20250924-0722,SKU039,清潔用品_04,2
2025-09-24,ORD-20250924-0722,SKU001,即食麵_01,9
2025-09-24,ORD-20250924-0722,SKU066,米麵_07,3
2025-09-24,ORD-20250924-0723,SKU001,即食麵_01,10
2025-09-24,ORD-20250924-0723,SKU001,即食麵_01,20
2025-09-24,ORD-20250924-0723,SKU028,個人保養_03,4
2025-09-24,ORD-20250924-0723,SKU062,飲料_07,5
2025-09-24,ORD-20250924-0723,SKU003,零食_01,14
2025-09-24,ORD-20250924-0724,SKU014,罐頭_02,6
2025-09-24,ORD-20250924-0724,SKU010,紙品_01,24
2025-09-24,ORD-20250924-0724,SKU056,米麵_06,2
2025-09-24,ORD-20250924-0724,SKU043,零食_05,10
2025-09-24,ORD-20250924-0724,SKU007,冷凍食品_01,10
2025-09-24,ORD-20250924-0724,SKU003,零食_01,5
2025-09-24,ORD-20250924-0724,SKU074,罐頭_08,4
2025-09-24,ORD-20250924-0725,SKU041,即食麵_05,8
2025-09-24,ORD-20250924-0725,SKU073,零食_08,2
2025-09-24,ORD-20250924-0725,SKU026,米麵_03,6
2025-09-24,ORD-20250924-0725,SKU065,調味料_07,1
2025-09-24,ORD-20250924-0725,SKU082,飲料_09,5
2025-09-24,ORD-20250924-0725,SKU021,即食麵_03,8
2025-09-24,ORD-20250924-0725,SKU045,調味料_05,4
2025-09-24,ORD-20250924-0726,SKU005,調味料_01,15
2025-09-24,ORD-20250924-0726,SKU033,零食_04,12
2025-09-24,ORD-20250924-0726,SKU005,調味料_01,25
2025-09-24,ORD-20250924-0726,SKU004,罐頭_01,17
2025-09-24,ORD-20250924-0726,SKU051,即食麵_06,4
2025-09-24,ORD-20250924-0726,SKU027,冷凍食品_03,4
2025-09-24,ORD-20250924-0726,SKU067,冷凍食品_07,1
2025-09-24,ORD-20250924-0726,SKU062,飲料_07,3
2025-09-24,ORD-20250924-0726,SKU019,清潔用品_02,25
2025-09-24,ORD-20250924-0727,SKU004,罐頭_01,22
2025-09-24,ORD-20250924-0727,SKU002,飲料_01,8
2025-09-24,ORD-20250924-0727,SKU001,即食麵_01,7
2025-09-24,ORD-20250924-0727,SKU032,飲料_04,5
2025-09-24,ORD-20250924-0727,SKU068,個人保養_07,5
2025-09-24,ORD-20250924-0727,SKU001,即食麵_01,5
2025-09-24,ORD-20250924-0727,SKU007,冷凍食品_01,14
2025-09-24,ORD-20250924-0728,SKU026,米麵_03,11
2025-09-24,ORD-20250924-0728,SKU036,米麵_04,2
2025-09-24,ORD-20250924-0728,SKU001,即食麵_01,23
2025-09-24,ORD-20250924-0728,SKU007,冷凍食品_01,20
2025-09-24,ORD-20250924-0728,SKU095,調味料_10,1
2025-09-25,ORD-20250925-0729,SKU002,飲料_01,15
2025-09-25,ORD-20250925-0729,SKU008,個人保養_01,17
2025-09-25,ORD-20250925-0729,SKU096,米麵_10,3
2025-09-25,ORD-20250925-0729,SKU052,飲料_06,2
2025-09-25,ORD-20250925-0729,SKU091,即食麵_10,1
2025-09-25,ORD-20250925-0729,SKU021,即食麵_03,7
2025-09-25,ORD-20250925-0730,SKU078,個人保養_08,1
2025-09-25,ORD-20250925-0730,SKU022,飲料_03,6
2025-09-25,ORD-20250925-0730,SKU021,即食麵_03,4
2025-09-25,ORD-20250925-0730,SKU055,調味料_06,2
2025-09-25,ORD-20250925-0730,SKU001,即食麵_01,19
2025-09-25,ORD-20250925-0730,SKU059,清潔用品_06,1
2025-09-25,ORD-20250925-0730,SKU019,清潔用品_02,25
2025-09-25,ORD-20250925-0731,SKU090,紙品_09,2
2025-09-25,ORD-20250925-0731,SKU005,調味料_01,10
2025-09-25,ORD-20250925-0731,SKU005,調味料_01,21
2025-09-25,ORD-20250925-0731,SKU041,即食麵_05,10
2025-09-25,ORD-20250925-0732,SKU032,飲料_04,12
2025-09-25,ORD-20250925-0732,SKU023,零食_03,8
2025-09-25,ORD-20250925-0732,SKU054,罐頭_06,2
2025-09-25,ORD-20250925-0732,SKU017,冷凍食品_02,11
2025-09-25,ORD-20250925-0732,SKU002,飲料_01,24
2025-09-25,ORD-20250925-0732,SKU008,個人保養_01,24
2025-09-25,ORD-20250925-0732,SKU034,罐頭_04,3
2025-09-25,ORD-20250925-0732,SKU087,冷凍食品_09,2
2025-09-25,ORD-20250925-0732,SKU001,即食麵_01,23
2025-09-25,ORD-20250925-0733,SKU099,清潔用品_10,4
2025-09-25,ORD-20250925-0733,SKU002,飲料_01,15
2025-09-25,ORD-20250925-0733,SKU001,即食麵_01,10
2025-09-25,ORD-20250925-0733,SKU054,罐頭_06,3
2025-09-25,ORD-20250925-0733,SKU008,個人保養_01,10
2025-09-25,ORD-20250925-0733,SKU072,飲料_08,1
2025-09-25,ORD-20250925-0733,SKU059,清潔用品_06,3
2025-09-25,ORD-20250925-0733,SKU077,冷凍食品_08,5
2025-09-25,ORD-20250925-0733,SKU021,即食麵_03,7
2025-09-25,ORD-20250925-0734,SKU002,飲料_01,19
2025-09-25,ORD-20250925-0734,SKU004,罐頭_01,25
2025-09-25,ORD-20250925-0734,SKU055,調味料_06,2
2025-09-25,ORD-20250925-0734,SKU006,米麵_01,8
2025-09-25,ORD-20250925-0734,SKU019,清潔用品_02,23
2025-09-25,ORD-20250925-0734,SKU006,米麵_01,20
2025-09-25,ORD-20250925-0735,SKU011,即食麵_02,9
2025-09-25,ORD-20250925-0735,SKU007,冷凍食品_01,19
2025-09-25,ORD-20250925-0735,SKU014,罐頭_02,16
2025-09-25,ORD-20250925-0735,SKU034,罐頭_04,10
2025-09-25,ORD-20250925-0736,SKU089,清潔用品_09,1
2025-09-25,ORD-20250925-0736,SKU012,飲料_02,12
2025-09-25,ORD-20250925-0736,SKU041,即食麵_05,10
2025-09-25,ORD-20250925-0736,SKU022,飲料_03,2
2025-09-25,ORD-20250925-0736,SKU006,米麵_01,9
2025-09-25,ORD-20250925-0736,SKU073,零食_08,1
2025-09-25,ORD-20250925-0736,SKU041,即食麵_05,6
2025-09-25,ORD-20250925-0736,SKU034,罐頭_04,8
2025-09-25,ORD-20250925-0737,SKU028,個人保養_03,7
2025-09-25,ORD-20250925-0737,SKU069,清潔用品_07,4
2025-09-25,ORD-20250925-0737,SKU005,調味料_01,19
2025-09-25,ORD-20250925-0737,SKU073,零食_08,5
2025-09-25,ORD-20250925-0737,SKU040,紙品_04,9
2025-09-25,ORD-20250925-0738,SKU002,飲料_01,18
2025-09-25,ORD-20250925-0738,SKU048,個人保養_05,5
2025-09-25,ORD-20250925-0738,SKU082,飲料_09,4
2025-09-25,ORD-20250925-0738,SKU083,零食_09,3
2025-09-25,ORD-20250925-0739,SKU009,清潔用品_01,20
2025-09-25,ORD-20250925-0739,SKU100,紙品_10,1
2025-09-25,ORD-20250925-0739,SKU020,紙品_02,13
2025-09-25,ORD-20250925-0739,SKU044,罐頭_05,9
2025-09-25,ORD-20250925-0740,SKU025,調味料_03,11
2025-09-25,ORD-20250925-0740,SKU089,清潔用品_09,1
2025-09-25,ORD-20250925-0740,SKU003,零食_01,24
2025-09-25,ORD-20250925-0740,SKU005,調味料_01,17
2025-09-25,ORD-20250925-0741,SKU086,米麵_09,1
2025-09-25,ORD-20250925-0741,SKU011,即食麵_02,11
2025-09-25,ORD-20250925-0741,SKU016,米麵_02,5
2025-09-25,ORD-20250925-0741,SKU019,清潔用品_02,18
2025-09-25,ORD-20250925-0742,SKU006,米麵_01,19
2025-09-25,ORD-20250925-0742,SKU003,零食_01,18
2025-09-25,ORD-20250925-0742,SKU003,零食_01,21
2025-09-25,ORD-20250925-0742,SKU007,冷凍食品_01,11
2025-09-25,ORD-20250925-0742,SKU001,即食麵_01,13
2025-09-25,ORD-20250925-0742,SKU073,零食_08,2
2025-09-25,ORD-20250925-0743,SKU002,飲料_01,10
2025-09-25,ORD-20250925-0743,SKU079,清潔用品_08,2
2025-09-25,ORD-20250925-0743,SKU010,紙品_01,16
2025-09-25,ORD-20250925-0743,SKU052,飲料_06,4
2025-09-25,ORD-20250925-0744,SKU019,清潔用品_02,5
2025-09-25,ORD-20250925-0744,SKU042,飲料_05,10
2025-09-25,ORD-20250925-0744,SKU003,零食_01,24
2025-09-25,ORD-20250925-0744,SKU043,零食_05,5
2025-09-25,ORD-20250925-0744,SKU011,即食麵_02,7
2025-09-25,ORD-20250925-0744,SKU043,零食_05,12
2025-09-25,ORD-20250925-0744,SKU013,零食_02,23
2025-09-25,ORD-20250925-0745,SKU003,零食_01,9
2025-09-25,ORD-20250925-0745,SKU039,清潔用品_04,9
2025-09-25,ORD-20250925-0745,SKU064,罐頭_07,3
2025-09-25,ORD-20250925-0745,SKU049,清潔用品_05,3
2025-09-25,ORD-20250925-0745,SKU064,罐頭_07,4
2025-09-25,ORD-20250925-0745,SKU049,清潔用品_05,6
2025-09-25,ORD-20250925-0745,SKU001,即食麵_01,21
2025-09-25,ORD-20250925-0745,SKU078,個人保養_08,1
2025-09-25,ORD-20250925-0746,SKU087,冷凍食品_09,2
2025-09-25,ORD-20250925-0746,SKU070,紙品_07,4
2025-09-25,ORD-20250925-0746,SKU035,調味料_04,10
2025-09-25,ORD-20250925-0746,SKU036,米麵_04,4
2025-09-25,ORD-20250925-0746,SKU029,清潔用品_03,11
2025-09-25,ORD-20250925-0746,SKU001,即食麵_01,17
2025-09-25,ORD-20250925-0746,SKU051,即食麵_06,2
2025-09-25,ORD-20250925-0747,SKU004,罐頭_01,14
2025-09-25,ORD-20250925-0747,SKU004,罐頭_01,14
2025-09-25,ORD-20250925-0747,SKU041,即食麵_05,10
2025-09-25,ORD-20250925-0747,SKU090,紙品_09,1
2025-09-25,ORD-20250925-0747,SKU012,飲料_02,20
2025-09-25,ORD-20250925-0747,SKU011,即食麵_02,25
2025-09-25,ORD-20250925-0748,SKU015,調味料_02,19
2025-09-25,ORD-20250925-0748,SKU011,即食麵_02,18
2025-09-25,ORD-20250925-0748,SKU064,罐頭_07,3
2025-09-25,ORD-20250925-0748,SKU015,調味料_02,10
2025-09-25,ORD-20250925-0748,SKU094,罐頭_10,5
2025-09-25,ORD-20250925-0748,SKU010,紙品_01,24
2025-09-25,ORD-20250925-0748,SKU084,罐頭_09,2
2025-09-25,ORD-20250925-0749,SKU016,米麵_02,8
2025-09-25,ORD-20250925-0749,SKU007,冷凍食品_01,7
2025-09-25,ORD-20250925-0749,SKU038,個人保養_04,3
2025-09-25,ORD-20250925-0749,SKU041,即食麵_05,3
2025-09-25,ORD-20250925-0749,SKU035,調味料_04,12
2025-09-25,ORD-20250925-0749,SKU044,罐頭_05,2
2025-09-25,ORD-20250925-0749,SKU086,米麵_09,5
2025-09-25,ORD-20250925-0749,SKU079,清潔用品_08,4
2025-09-25,ORD-20250925-0750,SKU021,即食麵_03,9
2025-09-25,ORD-20250925-0750,SKU052,飲料_06,5
2025-09-25,ORD-20250925-0750,SKU084,罐頭_09,5
2025-09-25,ORD-20250925-0750,SKU002,飲料_01,6
2025-09-25,ORD-20250925-0751,SKU008,個人保養_01,19
2025-09-25,ORD-20250925-0751,SKU015,調味料_02,18
2025-09-25,ORD-20250925-0751,SKU005,調味料_01,25
2025-09-25,ORD-20250925-0751,SKU017,冷凍食品_02,17
2025-09-25,ORD-20250925-0751,SKU012,飲料_02,5
2025-09-25,ORD-20250925-0751,SKU004,罐頭_01,16
2025-09-25,ORD-20250925-0751,SKU019,清潔用品_02,12
2025-09-25,ORD-20250925-0751,SKU002,飲料_01,21
2025-09-25,ORD-20250925-0751,SKU093,零食_10,3
2025-09-25,ORD-20250925-0752,SKU074,罐頭_08,4
2025-09-25,ORD-20250925-0752,SKU006,米麵_01,6
2025-09-25,ORD-20250925-0752,SKU066,米麵_07,1
2025-09-25,ORD-20250925-0752,SKU059,清潔用品_06,1
2025-09-25,ORD-20250925-0752,SKU015,調味料_02,9
2025-09-25,ORD-20250925-0752,SKU006,米麵_01,16
2025-09-25,ORD-20250925-0753,SKU063,零食_07,4
2025-09-25,ORD-20250925-0753,SKU031,即食麵_04,2
2025-09-25,ORD-20250925-0753,SKU010,紙品_01,23
2025-09-25,ORD-20250925-0753,SKU091,即食麵_10,4
2025-09-25,ORD-20250925-0753,SKU099,清潔用品_10,2
2025-09-25,ORD-20250925-0753,SKU006,米麵_01,25
2025-09-25,ORD-20250925-0753,SKU094,罐頭_10,4
2025-09-25,ORD-20250925-0753,SKU004,罐頭_01,10
2025-09-26,ORD-20250926-0754,SKU023,零食_03,8
2025-09-26,ORD-20250926-0754,SKU016,米麵_02,25
2025-09-26,ORD-20250926-0754,SKU002,飲料_01,13
2025-09-26,ORD-20250926-0754,SKU060,紙品_06,5
2025-09-26,ORD-20250926-0754,SKU022,飲料_03,4
2025-09-26,ORD-20250926-0754,SKU035,調味料_04,7
2025-09-26,ORD-20250926-0755,SKU002,飲料_01,24
2025-09-26,ORD-20250926-0755,SKU001,即食麵_01,22
2025-09-26,ORD-20250926-0755,SKU001,即食麵_01,7
2025-09-26,ORD-20250926-0755,SKU054,罐頭_06,5
2025-09-26,ORD-20250926-0755,SKU003,零食_01,17
2025-09-26,ORD-20250926-0756,SKU050,紙品_05,7
2025-09-26,ORD-20250926-0756,SKU002,飲料_01,10
2025-09-26,ORD-20250926-0756,SKU017,冷凍食品_02,12
2025-09-26,ORD-20250926-0756,SKU035,調味料_04,12
2025-09-26,ORD-20250926-0757,SKU008,個人保養_01,13
2025-09-26,ORD-20250926-0757,SKU024,罐頭_03,12
2025-09-26,ORD-20250926-0757,SKU006,米麵_01,6
2025-09-26,ORD-20250926-0757,SKU056,米麵_06,3
2025-09-26,ORD-20250926-0757,SKU057,冷凍食品_06,1
2025-09-26,ORD-20250926-0758,SKU034,罐頭_04,11
2025-09-26,ORD-20250926-0758,SKU036,米麵_04,3
2025-09-26,ORD-20250926-0758,SKU029,清潔用品_03,3
2025-09-26,ORD-20250926-0758,SKU002,飲料_01,9
2025-09-26,ORD-20250926-0758,SKU018,個人保養_02,14
2025-09-26,ORD-20250926-0759,SKU077,冷凍食品_08,4
2025-09-26,ORD-20250926-0759,SKU002,飲料_01,5
2025-09-26,ORD-20250926-0759,SKU021,即食麵_03,8
2025-09-26,ORD-20250926-0759,SKU011,即食麵_02,7
2025-09-26,ORD-20250926-0759,SKU066,米麵_07,4
2025-09-26,ORD-20250926-0759,SKU013,零食_02,25
2025-09-26,ORD-20250926-0760,SKU004,罐頭_01,19
2025-09-26,ORD-20250926-0760,SKU015,調味料_02,10
2025-09-26,ORD-20250926-0760,SKU076,米麵_08,2
2025-09-26,ORD-20250926-0760,SKU035,調味料_04,6
2025-09-26,ORD-20250926-0761,SKU079,清潔用品_08,1
2025-09-26,ORD-20250926-0761,SKU038,個人保養_04,7
2025-09-26,ORD-20250926-0761,SKU035,調味料_04,7
2025-09-26,ORD-20250926-0761,SKU069,清潔用品_07,4
2025-09-26,ORD-20250926-0762,SKU031,即食麵_04,4
2025-09-26,ORD-20250926-0762,SKU001,即食麵_01,11
2025-09-26,ORD-20250926-0762,SKU023,零食_03,7
2025-09-26,ORD-20250926-0762,SKU006,米麵_01,8
2025-09-26,ORD-20250926-0762,SKU002,飲料_01,11
2025-09-26,ORD-20250926-0762,SKU032,飲料_04,2
2025-09-26,ORD-20250926-0762,SKU025,調味料_03,7
2025-09-26,ORD-20250926-0762,SKU023,零食_03,4
2025-09-26,ORD-20250926-0763,SKU002,飲料_01,7
2025-09-26,ORD-20250926-0763,SKU043,零食_05,7
2025-09-26,ORD-20250926-0763,SKU002,飲料_01,22
2025-09-26,ORD-20250926-0763,SKU007,冷凍食品_01,25
2025-09-26,ORD-20250926-0763,SKU004,罐頭_01,14
2025-09-26,ORD-20250926-0764,SKU051,即食麵_06,3
2025-09-26,ORD-20250926-0764,SKU021,即食麵_03,8
2025-09-26,ORD-20250926-0764,SKU022,飲料_03,3
2025-09-26,ORD-20250926-0764,SKU014,罐頭_02,23
2025-09-26,ORD-20250926-0764,SKU004,罐頭_01,23
2025-09-26,ORD-20250926-0764,SKU003,零食_01,14
2025-09-26,ORD-20250926-0764,SKU042,飲料_05,4
2025-09-26,ORD-20250926-0765,SKU090,紙品_09,3
2025-09-26,ORD-20250926-0765,SKU020,紙品_02,24
2025-09-26,ORD-20250926-0765,SKU075,調味料_08,1
2025-09-26,ORD-20250926-0765,SKU015,調味料_02,24
2025-09-26,ORD-20250926-0765,SKU051,即食麵_06,4
2025-09-26,ORD-20250926-0766,SKU004,罐頭_01,13
2025-09-26,ORD-20250926-0766,SKU011,即食麵_02,23
2025-09-26,ORD-20250926-0766,SKU078,個人保養_08,4
2025-09-26,ORD-20250926-0766,SKU063,零食_07,3
2025-09-26,ORD-20250926-0766,SKU017,冷凍食品_02,24
2025-09-26,ORD-20250926-0766,SKU076,米麵_08,5
2025-09-26,ORD-20250926-0766,SKU091,即食麵_10,3
2025-09-26,ORD-20250926-0767,SKU001,即食麵_01,16
2025-09-26,ORD-20250926-0767,SKU004,罐頭_01,9
2025-09-26,ORD-20250926-0767,SKU009,清潔用品_01,15
2025-09-26,ORD-20250926-0767,SKU058,個人保養_06,1
2025-09-26,ORD-20250926-0767,SKU011,即食麵_02,5
2025-09-26,ORD-20250926-0767,SKU001,即食麵_01,15
2025-09-26,ORD-20250926-0767,SKU038,個人保養_04,2
2025-09-26,ORD-20250926-0768,SKU009,清潔用品_01,13
2025-09-26,ORD-20250926-0768,SKU018,個人保養_02,24
2025-09-26,ORD-20250926-0768,SKU059,清潔用品_06,1
2025-09-26,ORD-20250926-0768,SKU078,個人保養_08,5
2025-09-26,ORD-20250926-0768,SKU027,冷凍食品_03,12
2025-09-26,ORD-20250926-0768,SKU013,零食_02,18
2025-09-26,ORD-20250926-0768,SKU031,即食麵_04,12
2025-09-26,ORD-20250926-0768,SKU024,罐頭_03,8
2025-09-26,ORD-20250926-0768,SKU002,飲料_01,15
2025-09-26,ORD-20250926-0769,SKU004,罐頭_01,19
2025-09-26,ORD-20250926-0769,SKU001,即食麵_01,10
2025-09-26,ORD-20250926-0769,SKU021,即食麵_03,11
2025-09-26,ORD-20250926-0769,SKU001,即食麵_01,15
2025-09-26,ORD-20250926-0769,SKU007,冷凍食品_01,23
2025-09-26,ORD-20250926-0769,SKU002,飲料_01,17
2025-09-26,ORD-20250926-0770,SKU029,清潔用品_03,9
2025-09-26,ORD-20250926-0770,SKU007,冷凍食品_01,14
2025-09-26,ORD-20250926-0770,SKU036,米麵_04,4
2025-09-26,ORD-20250926-0770,SKU070,紙品_07,4
2025-09-26,ORD-20250926-0770,SKU098,個人保養_10,1
2025-09-26,ORD-20250926-0771,SKU082,飲料_09,3
2025-09-26,ORD-20250926-0771,SKU001,即食麵_01,17
2025-09-26,ORD-20250926-0771,SKU037,冷凍食品_04,3
2025-09-26,ORD-20250926-0771,SKU001,即食麵_01,22
2025-09-26,ORD-20250926-0771,SKU002,飲料_01,15
2025-09-26,ORD-20250926-0771,SKU060,紙品_06,4
2025-09-26,ORD-20250926-0771,SKU047,冷凍食品_05,11
2025-09-26,ORD-20250926-0771,SKU007,冷凍食品_01,6
2025-09-26,ORD-20250926-0772,SKU008,個人保養_01,8
2025-09-26,ORD-20250926-0772,SKU097,冷凍食品_10,1
2025-09-26,ORD-20250926-0772,SKU021,即食麵_03,5
2025-09-26,ORD-20250926-0772,SKU036,米麵_04,2
2025-09-26,ORD-20250926-0772,SKU080,紙品_08,1
2025-09-26,ORD-20250926-0772,SKU067,冷凍食品_07,2
2025-09-26,ORD-20250926-0772,SKU086,米麵_09,1
2025-09-26,ORD-20250926-0773,SKU071,即食麵_08,5
2025-09-26,ORD-20250926-0773,SKU047,冷凍食品_05,2
2025-09-26,ORD-20250926-0773,SKU005,調味料_01,6
2025-09-26,ORD-20250926-0773,SKU002,飲料_01,13
2025-09-26,ORD-20250926-0773,SKU047,冷凍食品_05,2
2025-09-26,ORD-20250926-0773,SKU062,飲料_07,1
2025-09-26,ORD-20250926-0774,SKU088,個人保養_09,4
2025-09-26,ORD-20250926-0774,SKU001,即食麵_01,13
2025-09-26,ORD-20250926-0774,SKU009,清潔用品_01,10
2025-09-26,ORD-20250926-0774,SKU033,零食_04,4
2025-09-26,ORD-20250926-0775,SKU018,個人保養_02,8
2025-09-26,ORD-20250926-0775,SKU002,飲料_01,21
2025-09-26,ORD-20250926-0775,SKU071,即食麵_08,5
2025-09-26,ORD-20250926-0775,SKU052,飲料_06,2
2025-09-26,ORD-20250926-0775,SKU076,米麵_08,5
2025-09-26,ORD-20250926-0775,SKU092,飲料_10,4
2025-09-26,ORD-20250926-0775,SKU014,罐頭_02,20
2025-09-26,ORD-20250926-0775,SKU017,冷凍食品_02,13
2025-09-26,ORD-20250926-0776,SKU055,調味料_06,2
2025-09-26,ORD-20250926-0776,SKU020,紙品_02,25
2025-09-26,ORD-20250926-0776,SKU002,飲料_01,11
2025-09-26,ORD-20250926-0776,SKU054,罐頭_06,1
